,target,situation,location,gc_id,fruit_situation_id,number_of_fruit,month_creation_date_answer,day_creation_date_answer,hour_creation_date_answer,year_creation_date_global,month_creation_date_global,day_creation_date_global,hour_creation_date_global,month_creation_date_request,day_creation_date_request,hour_creation_date_request,AP 0,favorite_fruit 0,hobby 0,hobby 1,green_vegetables 0
23194,0,-1,34,60,200,-1,3,4,7,2018,1,2,13,3,4,7,True,True,True,False,True
23195,0,-1,36,20,200,-1,3,29,7,2019,2,24,13,3,29,7,True,False,True,False,True
23196,1,-1,70,20,200,0,2,25,9,2018,3,19,13,2,25,9,True,False,True,False,True
23197,2,-1,14,20,10,-1,3,22,8,2019,3,9,19,3,22,8,True,False,True,False,True
23198,2,-1,68,10,200,-1,3,20,8,2018,1,13,13,3,20,8,True,False,True,False,True
23199,0,-1,34,10,200,-1,3,7,7,2019,3,5,18,3,7,7,True,False,True,False,True
23200,0,-1,1,40,50,-1,2,9,10,2019,1,24,11,2,9,10,True,True,True,False,True
23201,0,-1,35,70,200,-1,1,17,13,2018,9,16,16,1,17,13,True,True,True,False,True
23202,1,-1,11,10,200,0,2,7,10,2017,10,7,0,2,7,10,True,False,True,False,True
23203,0,-1,60,10,200,0,2,18,12,2018,11,9,9,2,18,12,True,False,True,False,True
23204,1,-1,61,10,160,0,3,9,14,2019,1,14,17,3,9,14,True,False,True,False,True
23205,2,-1,93,40,50,-1,2,8,10,2019,2,5,10,2,8,10,True,True,True,False,True
23206,0,10,88,100,120,1,3,17,7,2019,1,25,13,3,17,7,True,True,True,False,True
23207,0,-1,13,40,200,-1,1,28,12,2019,1,2,14,1,28,12,True,True,True,False,True
23208,0,-1,34,10,200,-1,3,5,13,2018,8,28,7,3,5,13,True,False,True,False,True
23209,0,-1,68,20,200,0,2,13,12,2018,4,10,5,2,13,12,True,False,True,False,True
23210,0,-1,79,40,200,1,1,15,7,2018,10,27,12,1,15,7,True,True,True,False,True
23211,0,-1,36,10,200,-1,3,6,13,2018,12,17,14,3,6,13,True,False,True,False,True
23212,0,-1,78,70,200,-1,2,15,7,2018,12,12,16,2,15,7,True,True,True,False,True
23213,1,-1,93,10,10,0,1,31,12,2018,12,20,12,1,31,12,True,False,True,False,True
23214,0,-1,70,40,200,-1,2,4,10,2018,12,25,11,2,4,10,True,True,True,False,True
23215,2,-1,13,10,200,-1,2,26,7,2018,4,18,16,2,26,7,True,False,True,False,True
23216,0,-1,10,10,170,0,1,25,15,2019,1,15,14,1,25,15,True,False,True,False,True
23217,0,-1,44,10,120,0,3,14,8,2018,9,26,17,3,14,8,True,False,True,False,True
23218,1,-1,73,20,200,0,3,22,14,2018,12,10,12,3,22,14,True,False,True,False,True
23219,1,-1,63,10,200,-1,1,15,20,2019,1,16,9,1,15,20,True,False,True,False,True
23220,0,-1,61,20,10,-1,2,22,8,2018,11,15,9,2,22,8,True,False,True,False,True
23221,0,-1,35,10,200,0,1,31,15,2019,1,15,10,1,31,15,True,False,True,False,True
23222,2,-1,32,10,200,-1,2,14,21,2019,1,7,10,2,14,21,True,False,True,False,True
23223,1,-1,3,100,50,-1,1,2,10,2017,12,23,19,1,2,10,True,True,True,False,True
23224,0,-1,85,10,200,-1,1,14,9,2018,8,13,8,1,14,9,True,False,True,False,True
23225,1,-1,81,20,10,-1,3,18,13,2018,11,22,16,3,18,13,True,False,True,False,False
23226,0,-1,95,10,200,-1,3,4,19,2018,11,9,15,3,4,19,True,False,True,False,True
23227,0,-1,64,10,170,-1,1,3,9,2018,12,4,10,1,3,9,True,False,True,False,True
23228,1,-1,58,20,10,0,3,28,14,2018,10,19,12,3,28,14,True,False,True,False,True
23229,2,10,79,60,50,3,1,15,6,2018,9,23,9,1,15,6,True,True,True,False,True
23230,1,-1,315710,10,200,0,1,23,16,2018,7,18,7,1,23,16,True,False,True,False,True
23231,1,-1,32,60,10,-1,1,13,13,2019,1,11,11,1,13,13,True,True,True,False,True
23232,2,-1,14,10,50,0,2,4,13,2018,8,9,16,2,4,13,True,False,True,False,True
23233,2,-1,36,40,200,-1,3,21,9,2019,3,21,9,3,21,9,True,True,True,False,True
23234,0,-1,88,10,200,-1,3,25,16,2019,3,25,17,3,25,16,True,False,True,False,True
23235,0,-1,70,10,200,-1,1,6,14,2018,4,3,13,1,6,14,True,False,True,False,True
23236,0,-1,13,20,170,-1,3,31,16,2018,10,21,8,3,31,16,True,False,True,False,True
23237,2,-1,81,10,10,-1,1,29,13,2018,9,26,14,1,29,13,True,False,True,False,True
23238,1,-1,63,10,200,-1,2,13,9,2019,2,14,9,2,13,9,True,False,True,False,True
23239,0,-1,83,100,170,-1,2,8,11,2019,1,15,10,2,8,11,True,True,True,False,True
23240,1,-1,59,10,10,-1,3,8,10,2019,2,14,20,3,8,10,True,False,True,False,True
23241,0,-1,86,20,170,-1,3,30,9,2018,12,27,11,3,30,9,True,False,True,False,True
23242,1,-1,43,10,160,-1,1,8,17,2019,1,8,17,1,8,17,True,False,True,False,True
23243,1,-1,50,20,10,-1,2,3,7,2019,1,12,7,2,3,7,True,False,True,False,True
23244,0,-1,79,30,200,-1,1,1,7,2018,12,18,6,1,1,7,True,True,True,False,True
23245,0,10,34,40,200,3,1,24,8,2018,11,2,7,1,24,8,True,True,True,False,True
23246,1,-1,43,10,10,0,2,5,9,2017,12,10,0,2,5,9,True,False,True,False,True
23247,0,-1,68,30,200,-1,2,2,16,2018,2,2,15,2,2,16,True,True,True,False,True
23248,0,-1,68,70,200,-1,1,27,21,2019,1,19,15,1,27,21,True,True,True,False,True
23249,0,-1,45,10,110,-1,3,2,8,2018,12,2,15,3,2,8,True,False,True,False,True
23250,0,-1,70,40,200,-1,2,4,23,2019,2,4,23,2,4,23,True,True,True,False,True
23251,0,-1,70,20,200,0,3,27,9,2018,3,19,13,3,27,9,True,True,True,False,True
23252,0,-1,45,70,120,-1,3,2,10,2018,5,9,15,3,2,10,True,True,True,False,True
23253,0,-1,87,10,170,-1,2,18,18,2018,12,21,20,2,18,18,True,False,True,False,True
23254,0,-1,60,100,200,-1,1,5,17,2018,12,15,17,1,5,17,True,True,True,False,True
23255,2,-1,78,10,10,-1,2,15,13,2018,11,6,9,2,15,13,True,False,True,False,True
23256,0,-1,68,70,200,-1,2,13,11,2017,7,26,0,2,13,11,True,True,True,False,True
23257,1,-1,38,10,10,-1,2,11,14,2018,12,26,14,2,11,14,True,False,True,False,True
23258,1,-1,38,10,10,-1,3,11,14,2018,10,11,13,3,11,14,True,False,True,False,True
23259,0,-1,60,10,200,0,1,3,7,2018,11,23,12,1,3,7,True,False,True,False,True
23260,1,-1,62,70,200,-1,3,21,10,2019,3,21,10,3,21,10,True,True,True,False,True
23261,0,-1,315710,10,200,-1,2,16,16,2019,2,6,17,2,16,16,True,False,True,False,True
23262,0,-1,68,20,200,-1,2,21,7,2018,1,29,15,2,21,7,True,False,True,False,True
23263,1,-1,38,10,10,-1,1,17,14,2018,11,19,14,1,17,14,True,False,True,False,True
23264,1,-1,29,10,10,-1,1,23,20,2019,1,2,21,1,23,20,True,False,True,False,True
23265,0,10,39,100,200,1,3,21,11,2017,9,29,0,3,21,11,True,True,True,False,True
23266,1,-1,315710,10,200,-1,2,6,16,2019,2,6,16,2,6,16,True,False,True,False,True
23267,0,-1,70,10,200,-1,1,19,13,2018,8,21,10,1,19,13,True,False,True,False,True
23268,1,-1,33,20,160,-1,1,26,8,2019,1,11,11,1,26,8,True,False,True,False,True
23269,2,-1,34,10,200,-1,3,6,7,2019,1,7,14,3,6,7,True,False,True,False,True
23270,1,-1,73,10,200,-1,1,7,13,2019,1,7,13,1,7,13,True,False,True,False,True
23271,1,-1,92,100,160,2,1,16,14,2019,1,14,19,1,16,14,True,True,True,False,True
23272,0,-1,94,30,200,0,2,26,8,2018,11,25,10,2,26,8,True,True,True,False,True
23273,1,-1,84,20,10,0,3,6,7,2019,3,4,11,3,6,7,True,False,True,False,True
23274,0,-1,67,10,200,0,2,14,9,2018,1,9,8,2,14,9,True,False,False,True,True
23275,0,-1,68,10,200,-1,1,27,21,2018,10,21,11,1,27,21,True,False,True,False,True
23276,1,-1,81,10,10,-1,2,18,14,2018,10,25,14,2,18,14,True,False,True,False,True
23277,0,10,10,20,120,1,1,24,8,2018,8,16,9,1,24,8,True,False,True,False,False
23278,0,-1,34,10,200,-1,1,4,15,2019,1,4,15,1,4,15,True,False,True,False,True
23279,1,-1,18,10,10,-1,3,20,8,2019,3,16,7,3,20,8,True,False,True,False,True
23280,1,-1,62,10,200,0,1,25,16,2017,3,6,17,1,25,16,True,False,True,False,True
23281,0,-1,70,10,200,0,3,4,14,2018,3,19,14,3,4,14,True,False,True,False,True
23282,1,-1,43,20,10,-1,1,31,8,2018,12,14,9,1,31,8,True,False,True,False,True
23283,2,-1,13,10,200,-1,3,12,8,2018,12,16,14,3,12,8,True,False,True,False,True
23284,0,-1,100,20,140,-1,3,23,5,2019,3,23,5,3,23,5,True,False,True,False,True
23285,2,-1,45,10,200,0,2,5,9,2018,5,15,16,2,5,9,True,False,True,False,True
23286,0,-1,86,40,200,2,1,4,8,2017,11,22,14,1,4,8,True,True,False,True,True
23287,0,-1,88,10,200,-1,2,21,8,2019,1,9,14,2,21,8,True,False,True,False,True
23288,0,-1,23,100,170,-1,2,25,16,2019,1,22,11,2,25,16,True,True,True,False,True
23289,0,-1,1,40,120,-1,2,4,8,2019,1,1,17,2,4,8,True,True,True,False,True
23290,2,-1,96,20,10,-1,2,5,9,2018,12,7,18,2,5,9,True,False,True,False,True
23291,1,-1,84,10,200,0,1,2,10,2018,7,17,13,1,2,10,True,False,True,False,True
23292,1,-1,36,10,200,-1,2,7,19,2017,11,16,15,2,7,19,True,False,True,False,True
23293,0,-1,60,20,120,0,2,4,10,2019,1,3,9,2,4,10,True,False,True,False,False
23294,0,-1,55,10,170,-1,1,8,22,2018,12,31,14,1,8,22,True,False,True,False,True
23295,0,-1,68,10,200,0,2,20,12,2018,12,14,14,2,20,12,True,False,True,False,True
23296,1,-1,14,10,200,-1,3,14,8,2019,1,7,20,3,14,8,True,False,True,False,True
23297,0,10,34,100,200,3,2,23,11,2019,2,3,11,2,23,11,True,True,True,False,True
23298,0,-1,315710,10,200,-1,2,22,18,2019,1,24,18,2,22,18,True,False,True,False,True
23299,1,-1,45,10,170,-1,1,5,18,2019,1,5,17,1,5,18,True,False,True,False,True
23300,1,-1,13,100,170,-1,2,12,23,2019,2,11,14,2,12,23,True,True,True,False,True
23301,1,-1,38,10,10,-1,2,28,14,2019,1,19,14,2,28,14,True,False,True,False,True
23302,2,-1,67,30,10,-1,2,22,8,2018,4,10,16,2,22,8,True,True,True,False,True
23303,2,-1,70,10,200,-1,1,28,15,2018,5,6,18,1,28,15,True,False,True,False,True
23304,0,-1,68,60,200,-1,2,7,12,2018,12,31,11,2,7,12,True,True,True,False,True
23305,0,-1,39,10,200,0,3,8,17,2019,2,20,20,3,8,17,True,False,True,False,True
23306,0,-1,60,10,80,-1,2,12,18,2018,7,4,8,2,12,18,True,False,True,False,True
23307,2,-1,93,40,50,-1,2,19,12,2019,2,18,18,2,19,12,True,True,True,False,True
23308,2,-1,45,10,200,-1,1,2,12,2017,12,12,11,1,2,12,True,False,True,False,True
23309,0,-1,30,70,40,-1,2,9,13,2019,2,9,8,2,9,13,True,True,True,False,True
23310,0,-1,72,20,170,-1,1,24,14,2019,1,18,14,1,24,14,True,False,True,False,True
23311,0,-1,90,20,120,-1,3,29,15,2018,7,25,13,3,29,15,True,False,True,False,True
23312,0,-1,81,10,10,0,2,16,14,2018,7,7,22,2,16,14,True,False,True,False,True
23313,2,-1,72,80,170,-1,1,14,10,2019,1,14,10,1,14,10,True,False,True,False,True
23314,1,-1,29,10,10,0,2,11,13,2018,2,6,18,2,11,13,True,False,True,False,True
23315,1,-1,84,60,50,-1,1,3,12,2017,12,14,16,1,3,12,True,True,True,False,True
23316,2,-1,81,10,10,-1,2,1,14,2018,6,25,9,2,1,14,True,False,True,False,True
23317,2,-1,93,100,50,-1,1,21,10,2019,1,14,13,1,21,10,True,True,True,False,True
23318,0,-1,60,10,110,-1,3,5,14,2018,7,30,17,3,5,14,True,False,True,False,True
23319,1,-1,68,10,200,-1,1,30,22,2018,1,10,16,1,30,22,True,False,True,False,True
23320,1,-1,43,10,10,-1,2,1,10,2018,10,9,16,2,1,10,True,False,True,False,True
23321,0,-1,70,10,200,-1,1,15,13,2018,7,25,5,1,15,13,True,False,True,False,True
23322,2,-1,93,100,50,-1,3,22,11,2018,10,5,9,3,22,11,True,True,True,False,True
23323,1,-1,95,40,200,1,1,10,12,2019,1,10,12,1,10,12,True,True,True,False,True
23324,1,-1,36,10,200,-1,1,19,7,2018,11,26,11,1,19,7,True,False,True,False,True
23325,0,-1,36,10,10,0,1,24,9,2018,11,2,12,1,24,9,True,False,True,False,True
23326,1,-1,32,10,200,-1,1,14,18,2019,1,12,19,1,14,18,True,False,True,False,True
23327,0,-1,78,10,200,0,3,29,13,2019,1,14,7,3,29,13,True,False,True,False,True
23328,1,-1,84,10,10,0,1,15,8,2018,11,8,13,1,15,8,True,False,True,False,True
23329,1,-1,16,80,50,-1,3,27,8,2018,12,27,16,3,27,8,True,False,True,False,True
23330,0,-1,84,20,200,-1,1,7,16,2018,7,21,21,1,7,16,True,False,True,False,True
23331,1,-1,81,10,10,-1,1,17,14,2018,6,21,14,1,17,14,True,False,True,False,True
23332,0,-1,13,10,10,-1,1,6,11,2018,4,20,15,1,6,11,True,False,True,False,True
23333,1,-1,22,10,10,-1,3,25,13,2019,2,22,20,3,25,13,True,False,True,False,True
23334,1,-1,60,10,70,-1,1,19,19,2018,7,9,7,1,19,19,True,False,True,False,True
23335,2,-1,88,20,200,-1,3,8,8,2018,7,11,7,3,8,8,True,False,True,False,True
23336,0,-1,95,20,160,0,2,14,13,2019,1,31,10,2,14,13,True,False,True,False,True
23337,1,-1,22,10,10,-1,3,13,15,2019,2,22,20,3,13,15,True,False,True,False,True
23338,1,-1,91,10,10,-1,1,14,17,2018,11,21,10,1,14,17,True,False,True,False,True
23339,1,-1,93,10,200,-1,1,3,7,2018,11,4,20,1,3,7,True,False,True,False,True
23340,2,-1,63,10,10,-1,1,18,9,2018,10,9,11,1,18,9,True,False,True,False,True
23341,0,-1,88,10,200,-1,2,11,9,2019,1,9,14,2,11,9,True,False,True,False,True
23342,1,-1,16,80,10,-1,2,18,7,2018,12,14,8,2,18,7,True,False,True,False,True
23343,1,-1,68,10,200,-1,2,5,13,2018,1,15,7,2,5,13,True,False,False,False,True
23344,1,-1,54,10,10,-1,2,25,17,2018,2,19,12,2,25,17,True,False,True,False,True
23345,1,-1,92,10,160,-1,2,16,22,2018,11,13,1,2,16,22,True,False,True,False,True
23346,0,-1,22,10,200,-1,3,22,20,2019,3,28,10,3,22,20,True,False,True,False,True
23347,1,-1,10,10,200,0,1,10,19,2019,1,10,19,1,10,19,True,False,True,False,True
23348,2,-1,25,60,50,4,2,19,9,2018,8,20,14,2,19,9,True,True,True,False,True
23349,2,-1,93,40,50,-1,3,12,10,2018,9,27,13,3,12,10,True,True,True,False,True
23350,0,-1,14,10,10,0,2,22,8,2019,2,20,9,2,22,8,True,False,True,False,True
23351,0,-1,315710,10,200,-1,3,15,17,2019,1,12,17,3,15,17,True,False,True,False,True
23352,1,-1,78,40,10,-1,3,6,7,2019,2,20,11,3,6,7,True,True,True,False,True
23353,1,-1,22,10,10,0,3,3,13,2019,1,22,10,3,3,13,True,False,True,False,True
23354,0,-1,81,10,10,-1,1,23,21,2018,9,29,16,1,23,21,True,False,True,False,True
23355,1,-1,50,40,10,-1,1,9,7,2019,1,4,8,1,9,7,True,True,True,False,True
23356,1,-1,67,10,10,-1,2,7,8,2018,2,22,11,2,7,8,True,False,True,False,True
23357,1,-1,38,10,10,-1,2,16,14,2019,1,24,15,2,16,14,True,False,True,False,True
23358,0,-1,70,10,100,0,2,23,13,2018,4,2,14,2,23,13,True,False,True,False,True
23359,2,-1,68,70,200,-1,1,21,13,2018,12,18,11,1,21,13,True,True,True,False,True
23360,1,-1,8,10,10,0,1,30,12,2019,1,22,20,1,30,12,True,False,True,False,True
23361,0,-1,13,10,200,0,3,5,19,2018,1,28,0,3,5,19,True,False,True,False,True
23362,2,-1,38,20,10,-1,3,18,16,2019,2,28,18,3,18,16,True,False,True,False,True
23363,0,70,16,10,200,-1,3,10,18,2018,3,11,16,3,10,18,True,False,True,False,True
23364,1,-1,93,30,10,0,2,6,7,2018,12,24,17,2,6,7,True,True,True,False,True
23365,2,-1,68,20,130,-1,3,8,8,2019,3,6,14,3,8,8,True,False,True,False,True
23366,0,-1,70,20,200,-1,3,31,6,2019,3,31,6,3,31,6,True,False,True,False,True
23367,1,-1,41,10,10,-1,1,28,16,2017,11,22,14,1,28,16,True,False,True,False,True
23368,1,-1,86,20,170,0,3,1,14,2019,2,24,16,3,1,14,True,False,True,False,True
23369,0,-1,52,20,200,-1,1,8,9,2018,12,10,10,1,8,9,True,False,True,False,True
23370,1,-1,69,10,10,-1,1,16,9,2018,7,4,10,1,16,9,True,False,True,False,True
23371,1,-1,13,10,100,0,3,19,7,2014,2,14,0,3,19,7,True,False,True,False,True
23372,3,-1,95,100,50,-1,1,21,17,2018,9,17,18,1,21,17,True,True,True,False,True
23373,1,-1,3,10,10,0,1,19,9,2014,8,3,0,1,19,9,True,False,True,False,True
23374,2,-1,67,10,200,-1,2,28,9,2018,6,27,12,2,28,9,True,False,True,False,True
23375,0,-1,69,30,200,-1,1,1,12,2018,12,21,18,1,1,12,True,True,True,False,True
23376,1,-1,22,10,10,-1,2,8,19,2018,6,8,8,2,8,19,True,False,True,False,True
23377,0,-1,13,20,200,-1,1,10,10,2018,12,19,11,1,10,10,True,False,True,False,True
23378,0,-1,70,40,200,-1,1,27,17,2019,1,6,16,1,27,17,True,True,True,False,True
23379,0,-1,88,10,120,0,1,14,8,2018,1,3,12,1,14,8,True,False,True,False,True
23380,0,-1,61,20,200,-1,3,21,15,2019,3,13,15,3,21,15,True,False,True,False,True
23381,1,-1,29,40,10,-1,3,11,19,2017,12,26,16,3,11,19,True,True,True,False,True
23382,1,-1,14,70,10,-1,3,4,8,2018,11,26,13,3,4,8,True,True,True,False,True
23383,0,-1,17,100,200,-1,1,7,12,2019,1,7,12,1,7,12,True,True,True,False,True
23384,2,-1,30,10,10,-1,3,12,9,2019,1,24,14,3,12,9,True,False,True,False,True
23385,0,-1,315670,10,170,0,1,29,8,2018,11,26,9,1,29,8,True,False,True,False,True
23386,1,-1,14,10,10,0,2,17,11,2018,9,10,16,2,17,11,True,False,True,False,True
23387,1,-1,81,20,10,-1,3,11,12,2018,9,17,12,3,11,12,True,False,True,False,True
23388,0,-1,15,10,170,0,1,15,20,2019,3,22,17,1,15,20,True,False,True,False,True
23389,2,-1,96,40,50,1,1,14,12,2018,10,11,11,1,14,12,True,True,True,False,True
23390,1,-1,46,10,160,-1,1,6,18,2017,6,30,8,1,6,18,True,False,True,False,True
23391,1,-1,81,10,170,-1,2,19,21,2018,6,25,10,2,19,21,True,False,True,False,True
23392,0,-1,87,60,170,0,3,5,7,2017,5,22,0,3,5,7,True,True,True,False,True
23393,0,-1,94,10,200,0,3,13,11,2018,12,5,9,3,13,11,True,False,True,False,True
23394,0,-1,88,40,200,-1,3,11,9,2019,2,21,10,3,11,9,True,True,True,False,True
23395,2,-1,15,10,70,0,1,30,18,2019,3,22,17,1,30,18,True,False,True,False,True
23396,0,-1,70,10,200,0,2,11,22,2018,3,19,13,2,11,22,True,False,True,False,True
23397,0,-1,87,10,10,-1,1,26,16,2018,12,3,13,1,26,16,True,False,True,False,True
23398,1,-1,34,10,200,-1,2,23,16,2017,12,28,18,2,23,16,True,False,True,False,True
23399,1,-1,3,30,10,-1,1,7,7,2018,9,27,11,1,7,7,True,True,True,False,True
23400,0,-1,68,20,200,-1,1,16,9,2018,11,23,9,1,16,9,True,False,True,False,True
23401,0,-1,32,60,30,-1,2,21,17,2019,1,29,13,2,21,17,True,True,True,False,True
23402,1,-1,68,10,200,-1,2,8,18,2018,10,28,15,2,8,18,True,False,True,False,True
23403,1,-1,55,10,120,-1,1,29,16,2019,1,30,10,1,29,16,True,False,True,False,True
23404,0,-1,60,100,110,-1,2,15,8,2018,7,2,8,2,15,8,True,True,True,False,True
23405,1,-1,90,20,10,-1,3,19,13,2019,3,15,13,3,19,13,True,False,True,False,True
23406,0,-1,13,10,160,-1,1,12,16,2018,3,25,10,1,12,16,True,False,True,False,True
23407,0,-1,84,10,200,0,2,24,18,2018,2,20,9,2,24,18,True,False,True,False,True
23408,1,-1,81,10,30,0,1,2,22,2018,10,30,17,1,2,22,True,False,True,False,True
23409,2,-1,45,10,200,0,1,7,11,2018,11,21,21,1,7,11,True,False,True,False,True
23410,1,-1,81,20,10,-1,2,5,13,2018,10,17,0,2,5,13,True,False,True,False,True
23411,1,-1,81,10,10,0,2,26,13,2018,12,20,13,2,26,13,True,False,True,False,True
23412,0,-1,68,100,200,-1,2,12,15,2018,8,31,11,2,12,15,True,True,True,False,True
23413,1,-1,43,10,10,0,1,6,9,2017,12,16,16,1,6,9,True,False,True,False,True
23414,0,-1,35,30,200,0,3,5,9,2019,1,30,17,3,5,9,True,True,True,False,True
23415,1,-1,22,80,10,-1,2,4,13,2019,1,31,14,2,4,13,True,False,True,False,True
23416,1,-1,67,10,10,0,3,26,12,2019,1,19,22,3,26,12,True,False,False,True,True
23417,0,-1,87,10,10,-1,3,1,7,2018,3,23,18,3,1,7,True,False,True,False,True
23418,0,-1,55,10,170,-1,1,26,15,2019,1,28,11,1,26,15,True,False,True,False,True
23419,1,-1,3,10,10,-1,3,27,7,2018,5,29,18,3,27,7,True,False,True,False,True
23420,0,30,95,30,120,0,1,31,13,2019,1,31,13,1,31,13,True,True,True,False,True
23421,0,-1,315710,10,200,-1,3,28,17,2018,6,30,15,3,28,17,True,False,True,False,True
23422,1,-1,70,10,200,0,3,3,12,2018,4,5,13,3,3,12,True,False,True,False,True
23423,1,-1,96,20,200,-1,3,15,0,2019,3,15,0,3,15,0,True,False,False,True,True
23424,0,-1,68,10,200,-1,3,11,15,2019,3,4,11,3,11,15,True,False,True,False,True
23425,0,-1,60,10,80,-1,3,19,12,2018,12,14,8,3,19,12,True,False,True,False,True
23426,1,-1,78,60,10,-1,2,17,8,2018,7,11,18,2,17,8,True,True,True,False,True
23427,0,-1,79,10,200,0,1,27,9,2018,12,18,7,1,27,9,True,False,True,False,True
23428,0,-1,68,10,200,-1,1,10,8,2018,12,24,13,1,10,8,True,False,True,False,True
23429,0,-1,88,10,200,-1,3,30,15,2019,3,1,11,3,30,15,True,False,True,False,True
23430,1,-1,78,10,10,-1,1,9,12,2018,10,17,18,1,9,12,True,False,True,False,True
23431,2,-1,30,20,140,-1,3,8,11,2018,8,16,14,3,8,11,True,False,True,False,True
23432,0,-1,72,40,170,-1,1,27,9,2018,3,28,12,1,27,9,True,True,True,False,True
23433,1,-1,78,20,10,0,2,21,12,2019,2,7,7,2,21,12,True,False,True,False,True
23434,1,-1,11,10,10,0,3,26,7,2016,10,19,0,3,26,7,True,False,True,False,True
23435,0,-1,58,10,170,-1,1,19,18,2019,1,19,17,1,19,18,True,False,True,False,True
23436,2,-1,83,100,10,-1,2,4,9,2018,10,25,11,2,4,9,True,True,True,False,True
23437,2,-1,30,20,10,-1,1,9,8,2018,11,23,14,1,9,8,True,False,True,False,False
23438,0,-1,27,20,200,-1,3,31,14,2019,3,31,14,3,31,14,False,False,True,False,True
23439,1,-1,73,20,100,-1,2,13,13,2019,1,23,18,2,13,13,True,False,True,False,True
23440,1,-1,78,10,10,-1,2,26,12,2018,8,20,5,2,26,12,True,False,True,False,True
23441,2,-1,67,10,10,0,3,15,9,2016,8,1,0,3,15,9,True,False,True,False,True
23442,2,-1,92,100,50,3,2,11,8,2018,10,8,10,2,11,8,True,True,True,False,True
23443,1,-1,16,10,10,-1,1,2,9,2018,12,26,11,1,2,9,True,False,True,False,True
23444,0,-1,35,50,200,-1,3,4,14,2019,3,4,14,3,4,14,True,True,True,False,True
23445,0,-1,14,10,10,-1,2,18,9,2019,2,3,15,2,18,9,True,False,True,False,True
23446,2,-1,93,60,50,-1,2,28,10,2018,9,13,14,2,28,10,True,True,True,False,True
23447,1,-1,47,10,10,0,1,9,8,2018,12,20,9,1,9,8,True,False,True,False,True
23448,0,-1,68,10,200,-1,3,21,12,2018,6,23,11,3,21,12,True,False,True,False,True
23449,0,-1,25,10,10,0,2,23,13,2017,8,3,0,2,23,13,True,False,True,False,True
23450,0,-1,61,10,170,0,1,20,14,2014,12,10,0,1,20,14,True,False,True,False,True
23451,2,-1,93,100,50,-1,1,7,15,2018,10,24,18,1,7,15,True,True,True,False,True
23452,1,-1,14,10,10,-1,3,18,8,2018,11,16,14,3,18,8,True,False,True,False,True
23453,2,-1,315710,60,170,-1,3,22,3,2019,2,26,23,3,22,3,True,True,True,False,True
23454,0,-1,61,10,170,0,2,6,9,2018,11,14,10,2,6,9,True,False,True,False,True
23455,0,-1,39,20,200,0,1,4,16,2018,9,28,15,1,4,16,True,False,True,False,True
23456,1,-1,66,40,10,-1,1,23,13,2019,1,18,20,1,23,13,True,True,True,False,True
23457,1,-1,68,10,200,-1,3,16,17,2019,2,8,12,3,16,17,True,False,True,False,True
23458,2,-1,68,10,200,-1,2,10,12,2018,1,18,16,2,10,12,True,False,True,False,True
23459,0,20,52,40,80,3,3,20,8,2019,3,20,9,3,20,8,True,True,True,False,True
23460,1,-1,94,40,120,-1,1,23,9,2019,1,23,9,1,23,9,True,True,True,False,True
23461,0,-1,13,10,10,0,1,8,9,2018,8,26,16,1,8,9,True,False,True,False,True
23462,2,-1,96,60,50,3,2,28,13,2018,6,5,9,2,28,13,True,True,True,False,True
23463,0,-1,17,20,200,-1,3,1,8,2019,2,27,14,3,1,8,True,False,True,False,True
23464,1,-1,13,10,170,-1,1,31,23,2019,2,8,9,1,31,23,True,False,True,False,True
23465,1,-1,3,30,10,-1,1,7,8,2018,12,28,9,1,7,8,True,True,True,False,True
23466,2,10,95,40,50,1,2,14,10,2018,11,9,11,2,14,10,True,True,True,False,True
23467,0,-1,43,10,10,-1,2,2,9,2017,2,7,10,2,2,9,True,False,True,False,True
23468,1,-1,100,10,10,-1,3,28,4,2018,10,12,5,3,28,4,True,False,True,False,True
23469,0,-1,60,10,200,-1,2,25,8,2018,11,23,8,2,25,8,True,False,True,False,True
23470,0,-1,94,10,10,0,1,28,17,2018,2,9,18,1,28,17,True,False,True,False,True
23471,2,-1,54,80,200,-1,3,22,9,2018,12,3,8,3,22,9,True,False,True,False,True
23472,1,-1,63,10,10,0,1,5,17,2018,6,22,12,1,5,17,True,False,True,False,True
23473,2,-1,78,10,200,0,1,21,21,2018,10,27,16,1,21,21,True,False,True,False,True
23474,0,-1,13,10,110,-1,2,3,12,2018,9,19,8,2,3,12,True,False,True,False,True
23475,0,-1,22,100,10,-1,1,28,13,2018,1,25,16,1,28,13,True,True,True,False,True
23476,0,-1,68,10,200,-1,3,8,14,2019,1,28,15,3,8,14,True,False,True,False,True
